宇宙飛行士,4165,うちゅうひこうし,astronaut
特別委員会,52691,とくべついいんかい,special committee
特別展望台,52692,とくべつてんぼうだい,special viewing platform (even higher viewing platform)
皇太子殿下,52798,こうたいしでんか,the Crown Prince
社会保険庁,52858,しゃかいほけんちょう,Social Insurance Agency
科学博物館,52888,かがくはくぶつかん,science museum
精神分析医,52962,せいしんぶんせきい,psychiatrist
肛門括約筋,53072,こうもんかつやくきん,anal sphincter
胸鎖乳突筋,53088,きょうさにゅうとつきん,sternocleidomastoid muscle
自然保護区,53122,しぜんほごく,nature reserve
落語研究会,53179,らくごけんきゅうかい,rakugo research society
裁判員制度,53225,さいばんいんせいど,citizen judge system
製造年月日,53235,せいぞうねんがっぴ,date of manufacture
記者会見場,53276,きしゃかいけんじょう,location of a press conference
証券取引法,53282,しょうけんとりひきほう,Securities and Exchange Act
誇大妄想狂,53290,こだいもうそうきょう,megalomania
輸入自由化,53403,ゆにゅうじゆうか,liberalization of imports
連立方程式,53433,れんりつほうていしき,simultaneous equations
道義的責任,53449,どうぎてきせきにん,moral obligation
遺伝子研究,53460,いでんしけんきゅう,genetic research
防衛庁長官,53558,ぼうえいちょうちょうかん,Director General of (former) Defence Agency (Defense)
七味唐辛子,53993,しちみとうがらし,blend of seven spices (cayenne
中央分離帯,54074,ちゅうおうぶんりたい,(highway) median
保護観察所,54246,ほごかんさつじょ,probation office
傷害致死罪,54282,しょうがいちしざい,(crime of) inflicting bodily injury resulting in death
児童福祉法,54316,じどうふくしほう,Child Welfare Law (1947)
刑事訴訟法,54420,けいじそしょうほう,Criminal Procedure Code
刺激伝導系,54447,しげきでんどうけい,impulse conduction system (of the heart)
前頭前皮質,54462,ぜんとうぜんひしつ,prefrontal cortex
国会図書館,54698,こっかいとしょかん,National Diet Library
地球低軌道,54737,ちきゅうていきどう,low earth orbit
基礎化粧品,54752,きそけしょうひん,basic skin-care products
大本営発表,54820,だいほんえいはっぴょう,imperial headquarters announcement
大陸移動説,54845,たいりくいどうせつ,theory of continental drift
宇宙物理学,54929,うちゅうぶつりがく,astrophysics
家宅侵入罪,54975,かたくしんにゅうざい,(crime of) trespassing
就業時間中,55043,しゅうぎょうじかんちゅう,during working hours
市立図書館,55104,しりつとしょかん,city library
年金受給者,55128,ねんきんじゅきゅうしゃ,a pensioner
弦楽四重奏,55169,げんがくしじゅうそう,string quartet
急性腎不全,55254,きゅうせいじんふぜん,acute renal failure
戦争犯罪人,55315,せんそうはんざいにん,war criminal
放射線技師,55430,ほうしゃせんぎし,radiology technician
放射線療法,55432,ほうしゃせんりょうほう,radiation therapy
新聞販売店,55482,しんぶんはんばいてん,news dealer's shop
旗本八万騎,55486,はたもとはちまんき,the shogun's eighty thousand guards
日本料理店,55498,にほんりょうりてん,Japanese restaurant
暴力団組員,55544,ぼうりょくだんくみいん,mobsters
有酸素運動,55572,ゆうさんそうんどう,aerobic exercise
歩行者天国,55698,ほこうしゃてんごく,pedestrian mall
沿岸警備隊,55760,えんがんけいびたい,coast guard
法的拘束力,55767,ほうてきこうそくりょく,legal binding force
液状化現象,55812,えきじょうかげんしょう,liquefaction
無酸素運動,55886,むさんそうんどう,anaerobic exercise
無重力状態,55887,むじゅうりょくじょうたい,(the state of) weightlessness
特別弁護人,55924,とくべつべんごにん,special counsel
犯罪発生率,55930,はんざいはっせいりつ,crime rate
独占禁止法,55934,どくせんきんしほう,antitrust law
社会的弱者,56127,しゃかいてきじゃくしゃ,the socially vulnerable
福祉事務所,56158,ふくしじむしょ,welfare office
素因数分解,56273,そいんすうぶんかい,prime decomposition
総勘定元帳,56320,そうかんじょうもとちょう,general ledger (accounting)
総合格闘技,56322,そうごうかくとうぎ,mixed martial arts
緑黄色野菜,56331,りょくおうしょくやさい,vegetables high in beta-carotene
臓器提供者,56434,ぞうきていきょうしゃ,organ donor
臨床心理学,56435,りんしょうしんりがく,clinical psychology
自動車業界,56441,じどうしゃぎょうかい,automotive industry
自動車部品,56442,じどうしゃぶひん,automobile component
赤外線通信,56748,せきがいせんつうしん,infrared data communication
身分不相応,56768,みぶんふそうおう,beyond one's means or position
近代美術館,56802,きんだいびじゅつかん,modern art museum
通信傍受法,56823,つうしんぼうじゅほう,wiretapping law
造血幹細胞,56829,ぞうけつかんさいぼう,hematopoietic stem cell (haematopoietic)
遺伝子治療,56878,いでんしちりょう,gene therapy
量子物理学,56913,りょうしぶつりがく,quantum physics
電話交換手,57052,でんわこうかんしゅ,telephone operator
高級住宅地,57164,こうきゅうじゅうたくち,exclusive residential district
高額所得者,57168,こうがくしょとくしゃ,large income earner
麻薬探知犬,57192,まやくたんちけん,drug-sniffing dog
一味唐辛子,57543,いちみとうがらし,cayenne pepper powder
不動産登記,57646,ふどうさんとうき,real estate register
不採算部門,57653,ふさいさんぶもん,unprofitable department
中央制御室,57690,ちゅうおうせいぎょしつ,central control room
予選通過者,57742,よせんつうかしゃ,qualifier
二十日大根,57752,はつかだいこん,radish (Raphanus sativus var. sativus)
二次方程式,57759,にじほうていしき,quadratic equation
五十歩百歩,57763,ごじゅっぽひゃっぽ,six of one and a half dozen of the other
仮装舞踏会,57846,かそうぶとうかい,masquerade ball
会社説明会,57870,かいしゃせつめいかい,company information session
個人的意見,57958,こじんてきいけん,personal opinion
光合成細菌,58006,こうごうせいさいきん,photosynthetic bacteria
入手不可能,58023,にゅうしゅふかのう,unavailable
内閣支持率,58101,ないかくしじりつ,cabinet support rate
医師免許証,58262,いしめんきょしょう,physician's license (licence)
単細胞生物,58307,たんさいぼうせいぶつ,unicellular organism
博士研究員,58310,はくしけんきゅういん,postdoc
印象派美術,58317,いんしょうはびじゅつ,impressionism
原子力発電,58328,げんしりょくはつでん,nuclear power generation
参議院選挙,58336,さんぎいんせんきょ,House of Councillors election
合理主義者,58399,ごうりしゅぎしゃ,pragmatist
国際競争力,58577,こくさいきょうそうりょく,international competitiveness
地方自治体,58599,ちほうじちたい,local authority
外国人排斥,58667,がいこくじんはいせき,xenophobia
大東亜戦争,58719,だいとうあせんそう,The Greater East Asian War
大統領候補,58730,だいとうりょうこうほ,presidential candidate
大腿二頭筋,58733,だいたいにとうきん,biceps femoris muscle
太陽神経叢,58766,たいようしんけいそう,solar plexus
帝王切開術,59062,ていおうせっかいじゅつ,Caesarean section (Cesarean)
廃棄物処理,59144,はいきぶつしょり,waste disposal
悪徳政治家,59298,あくとくせいじか,corrupt politician
戦争未亡人,59357,せんそうみぼうじん,war widow
技術的問題,59406,ぎじゅつてきもんだい,technical problem
指導力不足,59435,しどうりょくぶそく,lack of leadership (esp. of a teacher)
敵対的買収,59543,てきたいてきばいしゅう,hostile takeover
新製品開発,59580,しんせいひんかいはつ,new product development
方向探知機,59583,ほうこうたんちき,direction finder
映画評論家,59623,えいがひょうろんか,film critic
株式取引所,59787,かぶしきとりひきじょ,stock exchange
模型飛行機,59845,もけいひこうき,model plane
歩行者優先,59905,ほこうしゃゆうせん,priority to pedestrians
水力発電所,59952,すいりょくはつでんしょ,hydroelectric plant or power station
法律相談所,60007,ほうりつそうだんしょ,legal information center
消費者運動,60075,しょうひしゃうんどう,consumer movement
無免許運転,60167,むめんきょうんてん,driving without a license (licence)
無政府状態,60174,むせいふじょうたい,anarchy
熱帯低気圧,60207,ねったいていきあつ,tropical cyclone
現住建造物,60282,げんじゅうけんぞうぶつ,inhabited building
生物物理学,60319,せいぶつぶつりがく,biophysics
異文化交流,60365,いぶんかこうりゅう,cultural exchange
発展途上国,60390,はってんとじょうこく,developing country
直下型地震,60426,ちょっかがたじしん,near-field earthquake
県警察本部,60450,けんけいさつほんぶ,prefectural police headquarters
社会心理学,60509,しゃかいしんりがく,social psychology
突然変異体,60604,とつぜんへんいたい,mutant
糖尿病患者,60678,とうにょうびょうかんじゃ,diabetic
肋間神経痛,60833,ろっかんしんけいつう,intercostal neuralgia
脳血管障害,60870,のうけっかんしょうがい,cerebrovascular disease
自己免疫性,60899,じこめんえきせい,autoimmunity
自然主義者,60908,しぜんしゅぎしゃ,naturalist
自然治癒力,60910,しぜんちゆりょく,natural healing power
血液恐怖症,61067,けつえききょうふしょう,hemophobia
裁量労働制,61090,さいりょうろうどうせい,flexible work hours
観世音菩薩,61137,かんぜおんぼさつ,Kannon (Boddhisattva)
野次馬根性,61515,やじうまこんじょう,the spirit of curiosity
長距離電話,61592,ちょうきょりでんわ,long-distance call
電気洗濯機,61695,でんきせんたくき,electric washing machine
電気自動車,61696,でんきじどうしゃ,electric automobile
顧客満足度,61756,こきゃくまんぞくど,(degree of) customer satisfaction
食品衛生法,61775,しょくひんえいせいほう,food hygiene law
麻薬中毒者,61862,まやくちゅうどくしゃ,drug addict
一人親家庭,62388,ひとりおやかてい,single-parent family
一夫一婦制,62393,いっぷいっぷせい,monogamy
一姫二太郎,62395,いちひめにたろう,It's good to have a girl first and then a boy
三等航海士,62475,さんとうこうかいし,third mate
上陸用舟艇,62511,じょうりくようしゅうてい,landing craft
不信任決議,62533,ふしんにんけつぎ,vote of censure
不安神経症,62543,ふあんしんけいしょう,anxiety neurosis
世界大恐慌,62577,せかいだいきょうこう,the Great Depression
世界的不況,62579,せかいてきふきょう,global recession
中枢神経系,62615,ちゅうすうしんけいけい,central nervous system
人道的援助,62788,じんどうてきえんじょ,humanitarian aid
介護保険法,62814,かいごほけんほう,Public Nursing Care Insurance Law (1997)
保険契約者,62984,ほけんけいやくしゃ,policyholder
健康診断書,63013,けんこうしんだんしょ,health certificate
元素周期表,63050,げんそしゅうきひょう,periodic table of elements
共同体意識,63152,きょうどうたいいしき,sense of community
内閣総辞職,63188,ないかくそうじしょく,en masse resignation of the cabinet
出来不出来,63263,できふでき,uneven results
刑事被告人,63299,けいじひこくにん,accused
利己主義者,63333,りこしゅぎしゃ,egoist
前十字靱帯,63362,ぜんじゅうじじんたい,anterior cruciate ligament
包接水和物,63457,ほうせつすいわぶつ,clathrate hydrate
化学実験室,63461,かがくじっけんしつ,chemistry laboratory
化学方程式,63462,かがくほうていしき,chemical equation
化学調味料,63464,かがくちょうみりょう,chemical seasoning (esp. monosodium glutamate)
博愛主義者,63554,はくあいしゅぎしゃ,philanthropist
原子力施設,63590,げんしりょくしせつ,nuclear power facility
原子力空母,63591,げんしりょくくうぼ,nuclear-powered aircraft carrier
参加希望者,63608,さんかきぼうしゃ,those interested in participating
合同慰霊祭,63715,ごうどういれいさい,joint service for the war dead
固有肝動脈,63897,こゆうかんどうみゃく,arteria hepatica propria
国境警備隊,63905,こっきょうけいびたい,border patrol
国家主義者,63907,こっかしゅぎしゃ,nationalist
国民総生産,63919,こくみんそうせいさん,gross national product
国際博覧会,63934,こくさいはくらんかい,world exposition
在学証明書,63958,ざいがくしょうめいしょ,certificate of student status
在籍証明書,63963,ざいせきしょうめいしょ,certificate of enrollment
売春防止法,64073,ばいしゅんぼうしほう,Anti-Prostitution Law
多民族国家,64126,たみんぞくこっか,multiracial nation
多細胞生物,64129,たさいぼうせいぶつ,multicellular organism
大津波警報,64183,おおつなみけいほう,major tsunami warning
大脳基底核,64193,だいのうきていかく,basal ganglia
大量殺人者,64200,たいりょうさつじんしゃ,mass murderer
天体物理学,64215,てんたいぶつりがく,astrophysics
太平洋艦隊,64237,たいへいようかんたい,Pacific fleet
妊娠中毒症,64289,にんしんちゅうどくしょう,pre-eclampsia
婦人参政権,64304,ふじんさんせいけん,women's suffrage
宇宙探査機,64342,うちゅうたんさき,space probe
展示即売会,64555,てんじそくばいかい,exhibition and sale (of paintings)
工業試験場,64625,こうぎょうしけんじょう,industrial experimental station
常任理事国,64669,じょうにんりじこく,standing member-nation of the UN Security Council
年金生活者,64720,ねんきんせいかつしゃ,pensioner
幾何級数的,64740,きかきゅうすうてき,geometric (progression
強迫性障害,64832,きょうはくせいしょうがい,obsessive-compulsive disorder
強風注意報,64833,きょうふうちゅういほう,storm warning
形式論理学,64848,けいしきろんりがく,formal logic
微分方程式,64938,びぶんほうていしき,differential equation
心神耗弱者,64957,しんしんこうじゃくしゃ,person of diminished capacity (e.g. drugs
成年後見人,65100,せいねんこうけんにん,adult guardian
戦闘爆撃機,65116,せんとうばくげきき,fighter bomber
抗精神病薬,65184,こうせいしんびょうやく,antipsychotic drug
抗酸化物質,65185,こうさんかぶっしつ,antioxidant
推定相続人,65277,すいていそうぞくにん,heir(s) presumptive
放射線障害,65328,ほうしゃせんしょうがい,radiation damage
政治評論家,65345,せいじひょうろんか,political commentator (journalist
敗北主義者,65358,はいぼくしゅぎしゃ,defeatist
文化人類学,65391,ぶんかじんるいがく,cultural anthropology
日和見主義,65464,ひよりみしゅぎ,opportunism
日本標準時,65472,にほんひょうじゅんじ,Japanese Standard Time
最優秀選手,65624,さいゆうしゅうせんしゅ,(the) most valuable player
有料駐車場,65655,ゆうりょうちゅうしゃじょう,toll parking lot
松花堂弁当,65768,しょうかどうべんとう,square or rectangular bento box containing cross-shaped separators
植民地支配,65855,しょくみんちしはい,colonial rule
次期大統領,65921,じきだいとうりょう,next president
武家諸法度,65958,ぶけしょはっと,law decreeing rules for daimyo during Tokugawa shogunate
歯科技工士,65969,しかぎこうし,dental technician
歯科衛生士,65970,しかえいせいし,dental hygienist
民事訴訟法,66013,みんじそしょうほう,(Japanese) Civil Proceedings Act (1890
民間航空機,66022,みんかんこうくうき,private aircraft
水銀気圧計,66061,すいぎんきあつけい,mercury barometer
法定代理人,66118,ほうていだいりにん,statutory representative
波動方程式,66129,はどうほうていしき,wave equation
準備委員会,66293,じゅんびいいんかい,preparatory committee
漫画研究会,66331,まんがけんきゅうかい,society for the study of manga; manga club
無形文化財,66391,むけいぶんかざい,intangible cultural asset
特殊工作員,66492,とくしゅこうさくいん,spy
特殊潜航艇,66494,とくしゅせんこうてい,special purpose submarine (esp. Japanese midget submarines used in WWII)
理論物理学,66567,りろんぶつりがく,theoretical physics
環境庁長官,66578,かんきょうちょうちょうかん,Director General of Environment Agency
町議会議員,66653,ちょうぎかいぎいん,town councillor
登記簿謄本,66709,とうきぼとうほん,copy of a registration certificate
皇位継承者,66746,こういけいしょうしゃ,heir to the throne
社会保障費,66906,しゃかいほしょうひ,cost of social security
社会部記者,66907,しゃかいぶきしゃ,local-news reporter
私設応援団,66978,しせつおうえんだん,private cheer group
移動性盲腸,66991,いどうせいもうちょう,mobile cecum
税理士試験,66997,ぜいりししけん,certified tax accountant exam (examination)
筋肉弛緩剤,67107,きんにくしかんざい,muscle relaxant
系列子会社,67164,けいれつこがいしゃ,keiretsu subsidiary
細胞生物学,67199,さいぼうせいぶつがく,cell biology
経済企画庁,67217,けいざいきかくちょう,Economic Planning Agency (defunct as of 2001)
絶対君主制,67247,ぜったいくんしゅせい,absolute monarchy
耳鼻咽喉科,67365,じびいんこうか,otorhinolaryngology
自動改札機,67494,じどうかいさつき,automatic turnstile (ticket gate)
自己決定権,67501,じこけっていけん,right of self-determination
自由主義者,67519,じゆうしゅぎしゃ,liberal
菜食主義者,67662,さいしょくしゅぎしゃ,vegetarian
落下傘部隊,67675,らっかさんぶたい,paratroops
行動生態学,67763,こうどうせいたいがく,behavioral ecology
被害者意識,67787,ひがいしゃいしき,sense of being victimized
裁判所命令,67790,さいばんしょめいれい,court injunction
見様見真似,67857,みようみまね,learning by watching others
視覚障害者,67869,しかくしょうがいしゃ,visually impaired person
解離性障害,67903,かいりせいしょうがい,dissociative disorder
記憶喪失症,67925,きおくそうしつしょう,amnesia
記録保管所,67929,きろくほかんしょ,archive
諮問委員会,67994,しもんいいんかい,advisory committee (council
販売代理店,68057,はんばいだいりてん,sales agent
賃貸借契約,68089,ちんたいしゃくけいやく,rental agreement
超高層建築,68135,ちょうこうそうけんちく,skyscraper
身元不明者,68157,みもとふめいしゃ,John Doe
身元保証人,68158,みもとほしょうにん,(personal) guarantor
軍事的勝利,68172,ぐんじてきしょうり,military victory
軍国主義者,68175,ぐんこくしゅぎしゃ,militarist
送金小切手,68256,そうきんこぎって,cashier's cheque
逃亡犯罪人,68257,とうぼうはんざいにん,fugitive from justice
過失傷害罪,68326,かしつしょうがいざい,accidental infliction of injury
遠心分離機,68347,えんしんぶんりき,centrifuge
遺伝子診断,68363,いでんししんだん,genetic diagnosis
遺言執行者,68368,ゆいごんしっこうしゃ,executor
野外音楽堂,68435,やがいおんがくどう,outdoor concert hall
開校記念日,68548,かいこうきねんび,anniversary of the founding of the school
関係代名詞,68558,かんけいだいめいし,relative pronoun
阪神大震災,68570,はんしんだいしんさい,Great Hanshin Earthquake (Jan 1995)
電子商取引,68679,でんししょうとりひき,e-commerce
静脈血栓症,68729,じょうみゃくけっせんしょう,venous thrombosis
静電気防止,68730,せいでんきぼうし,anti-static (electricity)
高性能爆薬,68887,こうせいのうばくやく,high explosive
魚群探知機,68913,ぎょぐんたんちき,fishfinder
中央情報局,69045,ちゅうおうじょうほうきょく,Central Intelligence Agency (US)
証券取引所,69518,しょうけんとりひきじょ,securities exchange
一般廃棄物,69888,いっぱんはいきぶつ,domestic waste
三人称単数,69958,さんにんしょうたんすう,third person singular
三十三回忌,69963,さんじゅうさんかいき,32nd anniversary of death
三行広告欄,70004,さんぎょうこうこくらん,classified ads
下二段活用,70086,しもにだんかつよう,conjugation (inflection
下水処理場,70099,げすいしょりじょう,sewage (treatment) plant
不動産鑑定,70130,ふどうさんかんてい,real estate appraisal
不在者投票,70136,ふざいしゃとうひょう,absentee ballot
不完全変態,70138,ふかんぜんへんたい,incomplete metamorphosis
中国共産党,70228,ちゅうごくきょうさんとう,Chinese Communist Party
中大脳動脈,70237,ちゅうだいのうどうみゃく,middle cerebral artery
中央委員会,70240,ちゅうおういいんかい,central committee
中山間地域,70244,ちゅうさんかんちいき,low uplands
主席研究員,70323,しゅせきけんきゅういん,Executive chief engineer
乗用自動車,70361,じょうようじどうしゃ,passenger auto
乳酸菌飲料,70392,にゅうさんきんいんりょう,fermented milk drink (e.g. Yakult
二酸化硫黄,70457,にさんかいおう,sulfur dioxide
人材派遣業,70559,じんざいはけんぎょう,temporary personnel business
人道主義者,70576,じんどうしゅぎしゃ,humanitarian
代数方程式,70667,だいすうほうていしき,algebraic equation
仮定法過去,70682,かていほうかこ,subjunctive past
会計検査院,70737,かいけいけんさいん,Board of Audit
低酸素脳症,70768,ていさんそのうしょう,hypoxic encephalopathy (brain damage from lack of oxygen)
保健室登校,70871,ほけんしつとうこう,going straight to the infirmary in school
保険代理店,70886,ほけんだいりてん,insurance agent
個人主義者,70917,こじんしゅぎしゃ,individualist
免疫不全症,71048,めんえきふぜんしょう,immunodeficiency disease
入国管理法,71072,にゅうこくかんりほう,Immigration Control and Refugee Recognition Act
公民権運動,71141,こうみんけんうんどう,civil rights movement (esp. American)
公職選挙法,71153,こうしょくせんきょほう,Public Office Election Law
公開討論会,71161,こうかいとうろんかい,open forum
公開質問状,71162,こうかいしつもんじょう,open letter (of inquiry)
内政不干渉,71222,ないせいふかんしょう,non-intervention in the domestic affairs of another nation
内閣情報局,71238,ないかくじょうほうきょく,Cabinet Intelligence Bureau (1940-1945)
冠位十二階,71284,かんいじゅうにかい,first system to rank officials into 12 levels (603 AD)
労働力不足,71591,ろうどうりょくぶそく,labor shortage (labour)
労働契約書,71592,ろうどうけいやくしょ,labour contract (labor)
労働委員会,71593,ろうどういいんかい,labor-relations board
労働者階級,71597,ろうどうしゃかいきゅう,working class
勅撰和歌集,71607,ちょくせんわかしゅう,poems collected at the behest of the Emperor (from 905 to 1439)
動脈硬化症,71620,どうみゃくこうかしょう,arteriosclerosis
勧業博覧会,71658,かんぎょうはくらんかい,industrial fair or exposition
医療廃棄物,71717,いりょうはいきぶつ,hospital waste
卒業証明書,71785,そつぎょうしょうめいしょ,graduation certificate
原子力工学,71899,げんしりょくこうがく,nuclear engineering
参考人招致,71929,さんこうにんしょうち,requesting the testimony of an unsworn witness (who is not bound by perjury law)
反動主義者,71946,はんどうしゅぎしゃ,reactionary
反射望遠鏡,71954,はんしゃぼうえんきょう,reflecting telescope
反陽子爆弾,71966,はんようしばくだん,antiproton bomb
収縮期血圧,71975,しゅうしゅくきけつあつ,systolic blood pressure
取扱説明書,71987,とりあつかいせつめいしょ,user's manual
取締役会長,72006,とりしまりやくかいちょう,chairman of board of directors
受託収賄罪,72034,じゅたくしゅうわいざい,(the crime of) bribery
同音異義語,72172,どうおんいぎご,homonym
周波数特性,72231,しゅうはすうとくせい,frequency characteristic
呼吸器疾患,72253,こきゅうきしっかん,respiratory illness
営業報告書,72375,えいぎょうほうこくしょ,business report
嗜眠性脳炎,72381,しみんせいのうえん,encephalitis lethargica
噴出性嘔吐,72397,ふんしゅつせいおうと,projectile vomiting
回転式拳銃,72433,かいてんしきけんじゅう,revolver
回遊式庭園,72434,かいゆうしきていえん,stroll garden with a central pond
国立図書館,72487,こくりつとしょかん,national library
国粋主義者,72490,こくすいしゅぎしゃ,ultranationalist
国際連合軍,72503,こくさいれんごうぐん,United Nations Forces
地球物理学,72580,ちきゅうぶつりがく,geophysics
地球的問題,72582,ちきゅうてきもんだい,global problem
垂直離着陸,72609,すいちょくりちゃくりく,vertical take off and landing
増粘多糖類,72688,ぞうねんたとうるい,polysaccharide thickener
多変量解析,72781,たへんりょうかいせき,multivariate analysis
大学図書館,72850,だいがくとしょかん,university library
大統領夫人,72903,だいとうりょうふじん,first lady
大航海時代,72909,だいこうかいじだい,Age of Discovery
大西洋横断,72918,たいせいようおうだん,trans-Atlantic
大雨注意報,72941,おおあめちゅういほう,storm warning
